Datum von;Datum bis;Netzlast [MWh] Berechnete Auflösungen;Netzlast inkl. Pumpspeicher [MWh] Berechnete Auflösungen;Pumpspeicher [MWh] Berechnete Auflösungen;Residuallast [MWh] Berechnete Auflösungen
01.07.2023 05:00;01.07.2023 06:00;38.146,75;39.079,75;933,00;19.291,50
01.07.2023 06:00;01.07.2023 07:00;40.131,50;41.290,25;1.158,75;18.280,00
01.07.2023 07:00;01.07.2023 08:00;42.561,00;43.611,50;1.050,50;17.605,00
01.07.2023 08:00;01.07.2023 09:00;45.574,00;46.784,25;1.210,25;15.388,50
01.07.2023 09:00;01.07.2023 10:00;48.245,25;50.793,25;2.548,00;11.513,50
01.07.2023 10:00;01.07.2023 11:00;50.492,25;53.808,25;3.316,00;8.933,50
01.07.2023 11:00;01.07.2023 12:00;51.851,50;55.014,25;3.162,75;7.559,75
01.07.2023 12:00;01.07.2023 13:00;51.410,75;54.761,50;3.350,75;5.883,25
01.07.2023 13:00;01.07.2023 14:00;49.975,00;53.667,75;3.692,75;5.332,25
01.07.2023 14:00;01.07.2023 15:00;48.453,50;52.185,75;3.732,25;6.217,00
01.07.2023 15:00;01.07.2023 16:00;47.776,25;50.852,25;3.076,00;7.633,75
01.07.2023 16:00;01.07.2023 17:00;47.330,00;50.057,00;2.727,00;8.842,75
01.07.2023 17:00;01.07.2023 18:00;47.763,50;50.167,25;2.403,75;13.359,25
01.07.2023 18:00;01.07.2023 19:00;48.192,25;49.578,00;1.385,75;17.418,50
01.07.2023 19:00;01.07.2023 20:00;47.605,75;48.026,25;420,50;20.515,75
01.07.2023 20:00;01.07.2023 21:00;45.986,75;46.287,25;300,50;21.102,00
01.07.2023 21:00;01.07.2023 22:00;44.282,00;44.566,50;284,50;20.710,25
01.07.2023 22:00;01.07.2023 23:00;43.173,25;43.359,00;185,75;19.686,25
01.07.2023 23:00;02.07.2023 00:00;40.743,25;41.143,00;399,75;16.626,00
02.07.2023 00:00;02.07.2023 01:00;38.787,50;39.111,50;324,00;14.158,00
02.07.2023 01:00;02.07.2023 02:00;37.151,75;37.937,25;785,50;11.908,75
02.07.2023 02:00;02.07.2023 03:00;36.105,50;37.273,50;1.168,00;11.083,25
02.07.2023 03:00;02.07.2023 04:00;35.820,75;37.214,50;1.393,75;10.661,50
02.07.2023 04:00;02.07.2023 05:00;35.259,25;36.366,00;1.106,75;11.679,25
02.07.2023 05:00;02.07.2023 06:00;35.258,00;36.876,25;1.618,25;11.256,25
02.07.2023 06:00;02.07.2023 07:00;36.310,50;37.924,50;1.614,00;10.522,75
02.07.2023 07:00;02.07.2023 08:00;38.531,00;40.714,50;2.183,50;8.958,50
02.07.2023 08:00;02.07.2023 09:00;41.744,75;43.853,50;2.108,75;7.923,25
02.07.2023 09:00;02.07.2023 10:00;44.206,00;46.391,00;2.185,00;3.585,00
02.07.2023 10:00;02.07.2023 11:00;46.127,50;48.810,75;2.683,25;1.963,25
02.07.2023 11:00;02.07.2023 12:00;48.082,50;51.262,50;3.180,00;-314,50
02.07.2023 12:00;02.07.2023 13:00;47.442,50;50.896,50;3.454,00;-1.260,25
02.07.2023 13:00;02.07.2023 14:00;46.086,75;50.702,25;4.615,50;-50,25
02.07.2023 14:00;02.07.2023 15:00;43.979,50;47.778,50;3.799,00;-853,25
02.07.2023 15:00;02.07.2023 16:00;43.282,25;47.136,00;3.853,75;-2.192,75
02.07.2023 16:00;02.07.2023 17:00;43.692,25;47.212,75;3.520,50;-1.185,25
02.07.2023 17:00;02.07.2023 18:00;45.200,00;47.516,75;2.316,75;773,25
02.07.2023 18:00;02.07.2023 19:00;46.462,00;48.540,25;2.078,25;5.536,00
02.07.2023 19:00;02.07.2023 20:00;47.482,75;48.357,75;875,00;12.571,50
02.07.2023 20:00;02.07.2023 21:00;46.411,75;46.626,75;215,00;21.285,75
02.07.2023 21:00;02.07.2023 22:00;45.791,00;45.927,00;136,00;24.564,75
02.07.2023 22:00;02.07.2023 23:00;45.614,00;45.625,25;11,25;26.027,00
02.07.2023 23:00;03.07.2023 00:00;43.131,25;43.232,00;100,75;22.774,25
03.07.2023 00:00;03.07.2023 01:00;40.517,50;41.285,25;767,75;19.954,75
03.07.2023 01:00;03.07.2023 02:00;39.387,75;40.814,00;1.426,25;18.531,50
03.07.2023 02:00;03.07.2023 03:00;38.521,50;40.777,00;2.255,50;16.521,75
03.07.2023 03:00;03.07.2023 04:00;38.715,50;41.405,25;2.689,75;15.681,75
03.07.2023 04:00;03.07.2023 05:00;39.946,25;42.381,00;2.434,75;16.220,50
03.07.2023 05:00;03.07.2023 06:00;43.217,75;44.340,75;1.123,00;18.771,75
03.07.2023 06:00;03.07.2023 07:00;50.760,00;51.014,25;254,25;23.864,50
03.07.2023 07:00;03.07.2023 08:00;55.906,00;55.963,00;57,00;25.985,50
03.07.2023 08:00;03.07.2023 09:00;59.759,25;59.795,50;36,25;22.730,50
03.07.2023 09:00;03.07.2023 10:00;61.507,00;61.679,50;172,50;15.702,00
03.07.2023 10:00;03.07.2023 11:00;62.567,75;63.257,25;689,50;10.095,25
03.07.2023 11:00;03.07.2023 12:00;62.849,50;64.953,00;2.103,50;8.577,25
03.07.2023 12:00;03.07.2023 13:00;63.007,00;65.214,75;2.207,75;6.708,75
03.07.2023 13:00;03.07.2023 14:00;61.761,00;65.236,25;3.475,25;5.292,00
03.07.2023 14:00;03.07.2023 15:00;59.834,00;63.075,50;3.241,50;4.168,50
03.07.2023 15:00;03.07.2023 16:00;59.400,50;62.037,00;2.636,50;5.985,00
03.07.2023 16:00;03.07.2023 17:00;58.910,50;60.582,50;1.672,00;10.216,25
03.07.2023 17:00;03.07.2023 18:00;59.154,25;60.673,75;1.519,50;15.234,75
03.07.2023 18:00;03.07.2023 19:00;58.678,25;59.354,00;675,75;22.996,75
03.07.2023 19:00;03.07.2023 20:00;57.629,25;57.790,00;160,75;30.848,00
03.07.2023 20:00;03.07.2023 21:00;55.113,50;55.114,50;1,00;35.319,25
03.07.2023 21:00;03.07.2023 22:00;52.587,75;52.751,25;163,50;34.775,00
03.07.2023 22:00;03.07.2023 23:00;49.703,50;49.867,25;163,75;30.427,00
03.07.2023 23:00;04.07.2023 00:00;46.514,00;47.173,00;659,00;23.609,75
04.07.2023 00:00;04.07.2023 01:00;44.552,25;45.856,50;1.304,25;18.626,00
04.07.2023 01:00;04.07.2023 02:00;44.073,25;46.251,50;2.178,25;14.756,50
04.07.2023 02:00;04.07.2023 03:00;43.189,50;45.730,25;2.540,75;14.486,25
04.07.2023 03:00;04.07.2023 04:00;42.892,00;44.852,50;1.960,50;15.046,75
04.07.2023 04:00;04.07.2023 05:00;43.846,25;45.355,00;1.508,75;17.452,00
04.07.2023 05:00;04.07.2023 06:00;46.449,00;47.520,25;1.071,25;20.242,50
04.07.2023 06:00;04.07.2023 07:00;52.954,50;53.106,00;151,50;26.014,50
04.07.2023 07:00;04.07.2023 08:00;57.811,75;57.829,25;17,50;28.071,50
04.07.2023 08:00;04.07.2023 09:00;60.254,50;60.562,50;308,00;22.749,50
04.07.2023 09:00;04.07.2023 10:00;61.259,25;62.155,25;896,00;15.226,00
04.07.2023 10:00;04.07.2023 11:00;61.501,75;62.384,75;883,00;11.001,50
04.07.2023 11:00;04.07.2023 12:00;62.161,25;63.311,25;1.150,00;7.632,50
04.07.2023 12:00;04.07.2023 13:00;61.047,50;62.541,75;1.494,25;5.547,75
04.07.2023 13:00;04.07.2023 14:00;60.449,00;62.081,50;1.632,50;5.679,00
04.07.2023 14:00;04.07.2023 15:00;59.367,00;60.656,00;1.289,00;7.194,50
04.07.2023 15:00;04.07.2023 16:00;58.549,00;60.134,75;1.585,75;8.911,25
04.07.2023 16:00;04.07.2023 17:00;58.474,50;59.860,75;1.386,25;14.103,50
04.07.2023 17:00;04.07.2023 18:00;58.967,00;59.579,00;612,00;21.630,75
04.07.2023 18:00;04.07.2023 19:00;59.388,50;59.599,50;211,00;31.575,75
04.07.2023 19:00;04.07.2023 20:00;58.307,75;58.320,75;13,00;42.236,00
04.07.2023 20:00;04.07.2023 21:00;56.079,00;56.090,75;11,75;47.391,50
04.07.2023 21:00;04.07.2023 22:00;53.253,50;53.263,75;10,25;48.196,00
04.07.2023 22:00;04.07.2023 23:00;50.931,75;50.940,50;8,75;46.429,25
04.07.2023 23:00;05.07.2023 00:00;46.976,50;47.060,50;84,00;41.043,50
05.07.2023 00:00;05.07.2023 01:00;43.968,50;44.264,25;295,75;34.766,25
05.07.2023 01:00;05.07.2023 02:00;41.881,25;42.703,00;821,75;28.218,50
05.07.2023 02:00;05.07.2023 03:00;41.209,75;42.344,25;1.134,50;22.242,25
05.07.2023 03:00;05.07.2023 04:00;41.977,00;43.641,50;1.664,50;18.203,50
05.07.2023 04:00;05.07.2023 05:00;43.020,50;44.979,25;1.958,75;14.999,00
05.07.2023 05:00;05.07.2023 06:00;45.729,50;47.097,00;1.367,50;15.147,25
05.07.2023 06:00;05.07.2023 07:00;53.348,50;54.305,75;957,25;17.438,00
05.07.2023 07:00;05.07.2023 08:00;58.007,00;58.026,25;19,25;18.054,00
05.07.2023 08:00;05.07.2023 09:00;60.879,00;60.908,50;29,50;16.932,50
05.07.2023 09:00;05.07.2023 10:00;61.950,50;61.999,00;48,50;13.817,75
05.07.2023 10:00;05.07.2023 11:00;63.202,00;63.460,50;258,50;10.954,50
05.07.2023 11:00;05.07.2023 12:00;64.305,75;65.787,00;1.481,25;6.646,25
05.07.2023 12:00;05.07.2023 13:00;62.631,00;64.898,00;2.267,00;2.985,25
05.07.2023 13:00;05.07.2023 14:00;61.140,25;63.647,00;2.506,75;2.001,00
05.07.2023 14:00;05.07.2023 15:00;59.720,25;62.326,50;2.606,25;959,25
05.07.2023 15:00;05.07.2023 16:00;58.496,25;61.244,25;2.748,00;733,75
05.07.2023 16:00;05.07.2023 17:00;58.045,25;60.256,25;2.211,00;2.207,75
05.07.2023 17:00;05.07.2023 18:00;58.249,50;59.941,75;1.692,25;4.513,50
05.07.2023 18:00;05.07.2023 19:00;58.521,75;59.693,75;1.172,00;10.996,50
05.07.2023 19:00;05.07.2023 20:00;58.195,25;58.709,25;514,00;21.348,75
05.07.2023 20:00;05.07.2023 21:00;55.514,00;55.702,50;188,50;27.555,50
05.07.2023 21:00;05.07.2023 22:00;53.333,75;53.347,00;13,25;29.963,75
05.07.2023 22:00;05.07.2023 23:00;51.995,50;52.108,25;112,75;30.539,00
05.07.2023 23:00;06.07.2023 00:00;48.080,50;48.218,25;137,75;27.557,25
06.07.2023 00:00;06.07.2023 01:00;45.765,00;45.942,50;177,50;25.100,25
06.07.2023 01:00;06.07.2023 02:00;43.333,25;43.657,25;324,00;23.263,25
06.07.2023 02:00;06.07.2023 03:00;42.183,75;43.500,50;1.316,75;22.310,50
06.07.2023 03:00;06.07.2023 04:00;42.392,50;43.865,25;1.472,75;23.674,75
06.07.2023 04:00;06.07.2023 05:00;42.921,00;44.060,00;1.139,00;25.503,25
06.07.2023 05:00;06.07.2023 06:00;45.179,50;45.850,25;670,75;29.182,50
06.07.2023 06:00;06.07.2023 07:00;51.640,50;51.844,75;204,25;35.143,75
06.07.2023 07:00;06.07.2023 08:00;56.459,00;56.516,75;57,75;36.959,25
06.07.2023 08:00;06.07.2023 09:00;59.212,25;59.687,00;474,75;33.303,00
06.07.2023 09:00;06.07.2023 10:00;59.275,25;59.791,75;516,50;25.421,25
06.07.2023 10:00;06.07.2023 11:00;59.327,00;60.718,75;1.391,75;19.528,50
06.07.2023 11:00;06.07.2023 12:00;59.845,75;60.738,50;892,75;18.432,25
06.07.2023 12:00;06.07.2023 13:00;59.398,50;60.106,00;707,50;18.964,50
06.07.2023 13:00;06.07.2023 14:00;58.927,00;60.224,50;1.297,50;19.137,75
06.07.2023 14:00;06.07.2023 15:00;57.497,50;59.824,00;2.326,50;18.762,50
06.07.2023 15:00;06.07.2023 16:00;56.658,25;58.879,50;2.221,25;19.466,25
06.07.2023 16:00;06.07.2023 17:00;56.410,00;57.884,00;1.474,00;23.348,25
06.07.2023 17:00;06.07.2023 18:00;56.193,75;56.949,00;755,25;30.184,25
06.07.2023 18:00;06.07.2023 19:00;56.212,00;56.928,50;716,50;39.286,75
06.07.2023 19:00;06.07.2023 20:00;55.853,50;56.072,00;218,50;47.215,75
06.07.2023 20:00;06.07.2023 21:00;54.060,50;54.069,50;9,00;50.775,00
06.07.2023 21:00;06.07.2023 22:00;51.697,00;51.705,00;8,00;50.291,25
06.07.2023 22:00;06.07.2023 23:00;49.658,25;49.668,25;10,00;48.310,25
06.07.2023 23:00;07.07.2023 00:00;46.169,50;46.185,00;15,50;44.336,75
07.07.2023 00:00;07.07.2023 01:00;43.791,00;43.858,75;67,75;41.397,00
07.07.2023 01:00;07.07.2023 02:00;41.599,25;41.897,25;298,00;38.855,00
07.07.2023 02:00;07.07.2023 03:00;40.574,50;41.120,25;545,75;37.501,00
07.07.2023 03:00;07.07.2023 04:00;40.647,25;41.109,75;462,50;37.277,75
07.07.2023 04:00;07.07.2023 05:00;41.091,50;41.631,00;539,50;37.315,75
07.07.2023 05:00;07.07.2023 06:00;43.396,00;43.613,25;217,25;38.790,25
07.07.2023 06:00;07.07.2023 07:00;49.877,00;49.886,75;9,75;42.760,00
07.07.2023 07:00;07.07.2023 08:00;54.867,75;54.889,50;21,75;42.258,75
07.07.2023 08:00;07.07.2023 09:00;58.206,50;58.278,50;72,00;38.300,75
07.07.2023 09:00;07.07.2023 10:00;58.803,25;58.891,25;88,00;30.892,50
07.07.2023 10:00;07.07.2023 11:00;59.276,50;59.724,75;448,25;24.273,25
07.07.2023 11:00;07.07.2023 12:00;59.855,50;61.118,75;1.263,25;20.224,00
07.07.2023 12:00;07.07.2023 13:00;59.306,50;60.873,00;1.566,50;17.603,50
07.07.2023 13:00;07.07.2023 14:00;57.780,25;61.146,25;3.366,00;15.612,00
07.07.2023 14:00;07.07.2023 15:00;56.368,00;59.577,75;3.209,75;15.654,25
07.07.2023 15:00;07.07.2023 16:00;55.526,00;57.617,75;2.091,75;17.897,75
07.07.2023 16:00;07.07.2023 17:00;55.152,75;57.039,75;1.887,00;22.879,25
07.07.2023 17:00;07.07.2023 18:00;54.913,00;55.711,25;798,25;29.887,00
07.07.2023 18:00;07.07.2023 19:00;54.581,50;55.109,00;527,50;38.238,00
07.07.2023 19:00;07.07.2023 20:00;53.976,25;54.057,25;81,00;44.835,75
07.07.2023 20:00;07.07.2023 21:00;51.763,00;51.765,50;2,50;45.785,75
07.07.2023 21:00;07.07.2023 22:00;49.638,00;49.712,50;74,50;42.372,75
07.07.2023 22:00;07.07.2023 23:00;47.886,50;48.014,25;127,75;37.250,25
07.07.2023 23:00;08.07.2023 00:00;44.585,25;44.678,50;93,25;31.091,50
08.07.2023 00:00;08.07.2023 01:00;41.612,50;41.929,50;317,00;27.028,25
08.07.2023 01:00;08.07.2023 02:00;39.718,25;40.923,00;1.204,75;25.090,25
08.07.2023 02:00;08.07.2023 03:00;38.316,50;39.555,50;1.239,00;24.140,25
08.07.2023 03:00;08.07.2023 04:00;37.651,25;38.669,25;1.018,00;24.035,25
08.07.2023 04:00;08.07.2023 05:00;37.458,75;38.471,75;1.013,00;24.635,75
08.07.2023 05:00;08.07.2023 06:00;37.425,25;38.379,75;954,50;24.506,50
08.07.2023 06:00;08.07.2023 07:00;39.950,00;40.712,25;762,25;25.402,00
08.07.2023 07:00;08.07.2023 08:00;42.908,00;43.622,00;714,00;24.780,00
08.07.2023 08:00;08.07.2023 09:00;45.873,25;46.612,25;739,00;23.130,50
08.07.2023 09:00;08.07.2023 10:00;48.782,00;49.971,75;1.189,75;19.691,25
08.07.2023 10:00;08.07.2023 11:00;49.582,75;50.980,50;1.397,75;14.579,50
08.07.2023 11:00;08.07.2023 12:00;49.986,00;51.713,50;1.727,50;10.549,75
08.07.2023 12:00;08.07.2023 13:00;49.433,50;51.971,00;2.537,50;6.566,00
08.07.2023 13:00;08.07.2023 14:00;47.996,00;51.780,00;3.784,00;4.588,00
08.07.2023 14:00;08.07.2023 15:00;46.963,25;50.552,25;3.589,00;4.052,50
08.07.2023 15:00;08.07.2023 16:00;46.563,50;49.692,75;3.129,25;6.640,75
08.07.2023 16:00;08.07.2023 17:00;46.485,50;49.084,00;2.598,50;11.978,00
08.07.2023 17:00;08.07.2023 18:00;47.007,75;48.474,25;1.466,50;19.599,50
08.07.2023 18:00;08.07.2023 19:00;47.478,00;48.052,00;574,00;28.124,25
08.07.2023 19:00;08.07.2023 20:00;46.737,00;46.939,00;202,00;33.501,50
08.07.2023 20:00;08.07.2023 21:00;45.151,25;45.164,75;13,50;34.136,00
08.07.2023 21:00;08.07.2023 22:00;44.124,50;44.237,50;113,00;31.981,75
08.07.2023 22:00;08.07.2023 23:00;43.647,50;43.834,00;186,50;29.696,75
08.07.2023 23:00;09.07.2023 00:00;41.570,00;41.785,50;215,50;26.585,75
09.07.2023 00:00;09.07.2023 01:00;39.132,00;39.339,25;207,25;23.977,00
09.07.2023 01:00;09.07.2023 02:00;37.132,75;37.245,00;112,25;23.241,75
09.07.2023 02:00;09.07.2023 03:00;35.786,50;36.044,50;258,00;23.410,75
09.07.2023 03:00;09.07.2023 04:00;34.798,50;35.119,50;321,00;24.515,50
09.07.2023 04:00;09.07.2023 05:00;34.492,50;34.822,25;329,75;25.604,00
09.07.2023 05:00;09.07.2023 06:00;34.135,00;34.470,50;335,50;25.635,25
09.07.2023 06:00;09.07.2023 07:00;35.340,50;36.248,75;908,25;24.715,75
09.07.2023 07:00;09.07.2023 08:00;37.992,75;39.025,75;1.033,00;22.947,00
09.07.2023 08:00;09.07.2023 09:00;41.140,75;41.648,50;507,75;20.034,00
09.07.2023 09:00;09.07.2023 10:00;43.560,00;44.754,50;1.194,50;15.309,50
09.07.2023 10:00;09.07.2023 11:00;45.382,50;48.029,00;2.646,50;11.183,25
09.07.2023 11:00;09.07.2023 12:00;46.616,25;49.622,00;3.005,75;7.854,75
09.07.2023 12:00;09.07.2023 13:00;46.290,50;50.058,00;3.767,50;5.083,50
09.07.2023 13:00;09.07.2023 14:00;44.887,25;48.555,25;3.668,00;4.006,25
09.07.2023 14:00;09.07.2023 15:00;44.326,00;46.952,25;2.626,25;5.800,50
09.07.2023 15:00;09.07.2023 16:00;44.319,50;46.070,50;1.751,00;10.072,50
09.07.2023 16:00;09.07.2023 17:00;44.550,75;46.447,75;1.897,00;16.103,25
09.07.2023 17:00;09.07.2023 18:00;46.663,25;48.007,50;1.344,25;23.773,25
09.07.2023 18:00;09.07.2023 19:00;47.069,50;47.529,75;460,25;29.700,00
09.07.2023 19:00;09.07.2023 20:00;47.311,75;47.535,50;223,75;33.877,50
09.07.2023 20:00;09.07.2023 21:00;47.207,00;47.320,75;113,75;35.977,00
09.07.2023 21:00;09.07.2023 22:00;46.401,00;46.417,00;16,00;35.784,50
09.07.2023 22:00;09.07.2023 23:00;46.344,25;46.456,00;111,75;36.171,25
09.07.2023 23:00;10.07.2023 00:00;43.308,75;43.328,00;19,25;35.113,00
10.07.2023 00:00;10.07.2023 01:00;41.115,25;41.133,75;18,50;34.164,25
10.07.2023 01:00;10.07.2023 02:00;39.481,50;39.575,50;94,00;32.659,50
10.07.2023 02:00;10.07.2023 03:00;38.561,75;38.829,25;267,50;32.612,75
10.07.2023 03:00;10.07.2023 04:00;38.580,25;39.003,00;422,75;33.148,50
10.07.2023 04:00;10.07.2023 05:00;39.417,50;39.684,75;267,25;34.140,75
10.07.2023 05:00;10.07.2023 06:00;42.658,25;42.896,50;238,25;36.955,50
10.07.2023 06:00;10.07.2023 07:00;50.155,50;50.182,25;26,75;42.982,00
10.07.2023 07:00;10.07.2023 08:00;56.307,00;56.308,75;1,75;46.107,00
10.07.2023 08:00;10.07.2023 09:00;60.319,25;60.423,75;104,50;45.810,50
10.07.2023 09:00;10.07.2023 10:00;61.880,50;62.080,75;200,25;41.164,25
10.07.2023 10:00;10.07.2023 11:00;62.504,75;62.671,25;166,50;34.855,75
10.07.2023 11:00;10.07.2023 12:00;62.802,00;63.276,00;474,00;27.932,00
10.07.2023 12:00;10.07.2023 13:00;61.490,50;62.935,50;1.445,00;21.432,00
10.07.2023 13:00;10.07.2023 14:00;60.388,75;63.015,75;2.627,00;17.180,25
10.07.2023 14:00;10.07.2023 15:00;59.927,00;62.644,25;2.717,25;16.430,50
10.07.2023 15:00;10.07.2023 16:00;59.089,00;61.965,25;2.876,25;17.640,50
10.07.2023 16:00;10.07.2023 17:00;58.205,25;60.556,25;2.351,00;19.886,75
10.07.2023 17:00;10.07.2023 18:00;58.156,00;59.413,50;1.257,50;26.752,00
10.07.2023 18:00;10.07.2023 19:00;58.278,00;58.768,00;490,00;35.971,50
10.07.2023 19:00;10.07.2023 20:00;57.371,00;57.495,25;124,25;44.225,50
10.07.2023 20:00;10.07.2023 21:00;55.122,75;55.124,50;1,75;48.371,00
10.07.2023 21:00;10.07.2023 22:00;52.560,25;52.561,25;1,00;48.882,00
10.07.2023 22:00;10.07.2023 23:00;50.461,50;50.513,50;52,00;47.582,75
10.07.2023 23:00;11.07.2023 00:00;46.604,50;47.410,00;805,50;43.851,25
11.07.2023 00:00;11.07.2023 01:00;43.594,00;44.143,25;549,25;41.030,25
11.07.2023 01:00;11.07.2023 02:00;41.652,75;42.590,00;937,25;38.663,50
11.07.2023 02:00;11.07.2023 03:00;40.143,75;40.983,00;839,25;36.347,25
11.07.2023 03:00;11.07.2023 04:00;40.431,00;41.815,25;1.384,25;35.564,50
11.07.2023 04:00;11.07.2023 05:00;41.293,50;43.039,75;1.746,25;34.743,50
11.07.2023 05:00;11.07.2023 06:00;43.850,50;44.716,75;866,25;34.946,25
11.07.2023 06:00;11.07.2023 07:00;50.608,50;51.082,25;473,75;37.735,75
11.07.2023 07:00;11.07.2023 08:00;55.710,25;55.805,00;94,75;36.911,25
11.07.2023 08:00;11.07.2023 09:00;59.027,75;59.091,50;63,75;33.539,25
11.07.2023 09:00;11.07.2023 10:00;59.808,75;60.381,75;573,00;26.126,50
11.07.2023 10:00;11.07.2023 11:00;60.820,75;61.931,00;1.110,25;19.316,00
11.07.2023 11:00;11.07.2023 12:00;62.216,00;64.447,25;2.231,25;15.380,50
11.07.2023 12:00;11.07.2023 13:00;61.864,75;65.420,25;3.555,50;12.358,25
11.07.2023 13:00;11.07.2023 14:00;61.136,75;64.578,50;3.441,75;10.429,00
11.07.2023 14:00;11.07.2023 15:00;60.093,50;63.393,75;3.300,25;10.976,00
11.07.2023 15:00;11.07.2023 16:00;59.273,50;61.941,00;2.667,50;14.239,75
11.07.2023 16:00;11.07.2023 17:00;58.779,25;60.386,00;1.606,75;20.221,75
11.07.2023 17:00;11.07.2023 18:00;58.882,50;59.355,50;473,00;29.436,25
11.07.2023 18:00;11.07.2023 19:00;59.363,25;59.450,00;86,75;39.580,50
11.07.2023 19:00;11.07.2023 20:00;58.872,50;58.877,50;5,00;47.827,25
11.07.2023 20:00;11.07.2023 21:00;56.670,25;56.672,25;2,00;49.746,25
11.07.2023 21:00;11.07.2023 22:00;55.086,25;55.087,50;1,25;47.966,50
11.07.2023 22:00;11.07.2023 23:00;52.859,00;52.904,75;45,75;42.682,00
11.07.2023 23:00;12.07.2023 00:00;48.837,50;49.181,00;343,50;35.367,50
12.07.2023 00:00;12.07.2023 01:00;45.261,50;45.969,25;707,75;28.309,75
12.07.2023 01:00;12.07.2023 02:00;43.596,00;45.446,25;1.850,25;24.502,25
12.07.2023 02:00;12.07.2023 03:00;43.347,50;45.626,75;2.279,25;23.573,25
12.07.2023 03:00;12.07.2023 04:00;44.016,25;46.401,25;2.385,00;23.999,75
12.07.2023 04:00;12.07.2023 05:00;44.498,75;46.722,75;2.224,00;24.704,00
12.07.2023 05:00;12.07.2023 06:00;46.200,75;46.870,25;669,50;27.389,00
12.07.2023 06:00;12.07.2023 07:00;52.225,75;52.379,50;153,75;31.965,00
12.07.2023 07:00;12.07.2023 08:00;56.694,00;56.728,25;34,25;34.421,75
12.07.2023 08:00;12.07.2023 09:00;59.742,75;59.744,50;1,75;33.281,50
12.07.2023 09:00;12.07.2023 10:00;61.179,75;61.228,50;48,75;27.357,25
12.07.2023 10:00;12.07.2023 11:00;61.471,00;62.282,25;811,25;19.355,75
12.07.2023 11:00;12.07.2023 12:00;61.352,75;62.665,25;1.312,50;11.782,75
12.07.2023 12:00;12.07.2023 13:00;61.774,25;64.315,00;2.540,75;7.321,75
12.07.2023 13:00;12.07.2023 14:00;61.114,25;63.921,75;2.807,50;5.461,50
12.07.2023 14:00;12.07.2023 15:00;59.968,00;62.320,75;2.352,75;6.425,75
12.07.2023 15:00;12.07.2023 16:00;59.488,75;62.274,50;2.785,75;10.104,25
12.07.2023 16:00;12.07.2023 17:00;58.700,75;60.780,75;2.080,00;15.342,00
12.07.2023 17:00;12.07.2023 18:00;58.132,25;58.757,25;625,00;22.195,00
12.07.2023 18:00;12.07.2023 19:00;58.576,75;59.514,00;937,25;30.731,25
12.07.2023 19:00;12.07.2023 20:00;57.585,50;57.770,00;184,50;38.289,50
12.07.2023 20:00;12.07.2023 21:00;54.871,00;54.924,50;53,50;42.522,00
12.07.2023 21:00;12.07.2023 22:00;52.657,00;52.667,00;10,00;42.764,00
12.07.2023 22:00;12.07.2023 23:00;50.206,50;50.216,50;10,00;40.889,50
12.07.2023 23:00;13.07.2023 00:00;45.751,25;45.756,50;5,25;36.274,00
13.07.2023 00:00;13.07.2023 01:00;42.794,50;42.861,50;67,00;33.680,00
13.07.2023 01:00;13.07.2023 02:00;41.460,75;42.001,00;540,25;31.754,25
13.07.2023 02:00;13.07.2023 03:00;40.693,50;41.440,00;746,50;30.157,50
13.07.2023 03:00;13.07.2023 04:00;40.928,00;42.361,75;1.433,75;29.265,75
13.07.2023 04:00;13.07.2023 05:00;42.210,50;43.866,00;1.655,50;30.457,25
13.07.2023 05:00;13.07.2023 06:00;43.910,50;44.501,25;590,75;31.792,50
13.07.2023 06:00;13.07.2023 07:00;50.154,75;50.295,75;141,00;35.979,75
13.07.2023 07:00;13.07.2023 08:00;54.753,50;54.764,50;11,00;37.780,50
13.07.2023 08:00;13.07.2023 09:00;58.063,00;58.292,75;229,75;33.789,50
13.07.2023 09:00;13.07.2023 10:00;59.250,00;59.920,25;670,25;25.296,00
13.07.2023 10:00;13.07.2023 11:00;60.182,00;61.284,75;1.102,75;17.820,00
13.07.2023 11:00;13.07.2023 12:00;61.725,00;63.681,00;1.956,00;14.756,00
13.07.2023 12:00;13.07.2023 13:00;61.208,25;63.415,75;2.207,50;12.114,00
13.07.2023 13:00;13.07.2023 14:00;60.986,75;63.257,00;2.270,25;11.167,25
13.07.2023 14:00;13.07.2023 15:00;60.254,75;63.063,75;2.809,00;10.898,50
13.07.2023 15:00;13.07.2023 16:00;59.319,25;61.653,00;2.333,75;14.758,00
13.07.2023 16:00;13.07.2023 17:00;58.129,00;59.677,75;1.548,75;17.940,00
13.07.2023 17:00;13.07.2023 18:00;58.196,00;59.196,25;1.000,25;23.713,50
13.07.2023 18:00;13.07.2023 19:00;58.346,75;58.718,00;371,25;32.559,50
13.07.2023 19:00;13.07.2023 20:00;57.128,50;57.353,25;224,75;39.653,50
13.07.2023 20:00;13.07.2023 21:00;54.349,25;54.351,75;2,50;43.951,75
13.07.2023 21:00;13.07.2023 22:00;52.275,25;52.278,00;2,75;45.634,25
13.07.2023 22:00;13.07.2023 23:00;50.357,50;50.363,50;6,00;44.587,25
13.07.2023 23:00;14.07.2023 00:00;46.823,25;46.862,00;38,75;41.270,50
14.07.2023 00:00;14.07.2023 01:00;44.309,25;44.629,75;320,50;38.885,00
14.07.2023 01:00;14.07.2023 02:00;42.574,50;43.072,00;497,50;37.216,00
